"ID","data.city","data.id","data.devices","data.functionality","data.latitude","data.longitude","data.streetAddress","data.storeType","data.zip"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1016002","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910133"", latitude = 52.36977, location = ""1016002"", longitude = 4.881822, openingHours = list(tu = list(""07:30-22:00""), mo = list(""07:30-22:00""), su = list(""07:30-22:00""), th = list(""07:30-22:00""), fr = list(""07:30-22:00""), we = list(""07:30-22:00""), sa = list(""07:30-22:00"")), storeType = ""albertheijn"", streetAddress = ""Elandsgracht 13"", withdrawableDenominations = list(
    ""none""), zip = ""1016TM"")","Geldautomaat",52.36977,4.881822,"Elandsgracht 13","albertheijn","1016TM"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1016004","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""912072"", latitude = 52.373779, location = ""1016004"", longitude = 4.883894, openingHours = list(tu = list(""08:00-22:00""), mo = list(""08:00-22:00""), su = list(""08:00-22:00""), th = list(""08:00-22:00""), fr = list(""08:00-22:00""), we = list(""08:00-22:00""), sa = list(""08:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Westermarkt 21"", withdrawableDenominations = list(
    ""none""), zip = ""1016DJ"")","Geldautomaat",52.373779,4.883894,"Westermarkt 21","albertheijn","1016DJ"
"Geldmaat_Locatie_IDs_V2","AMSTERDAM","1016005","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""AMSTERDAM"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""914064"", latitude = 52.37331, location = ""1016005"", longitude = 4.87978, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""ROZENGRACHT 88"", withdrawableDenominations = list(
    ""none""), zip = ""1016NG"")","Geldautomaat",52.37331,4.87978,"ROZENGRACHT 88","n/a","1016NG"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1017002","list(deviceState = c(""Available"", ""Available"", ""Available""), audioGuidance = c(TRUE, FALSE, TRUE), city = c(""Amsterdam"", ""Amsterdam"", ""Amsterdam""), depositStatus = c(TRUE, FALSE, TRUE), functionality = c(""Geld storten en opnemen"", ""Geldautomaat"", ""Geld storten en opnemen""), geldmaatPlus = c(FALSE, FALSE, FALSE), id = c(""811816"", ""913906"", ""811817""), latitude = c(52.36567, 52.36567, 52.36567), location = c(""1017002"", ""1017002"", ""1017002""), longitude = c(4.897928, 4.897928, 4.897928), openingHours = list(
    tu = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), th = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a"", ""n/a""), streetAddress = c(""Utrechtsestraat 13"", ""Utrechtsestraat 13"", ""Utrechtsestraat 13""
), withdrawableDenominations = list(""none"", ""none"", ""none""), zip = c(""1017CL"", ""1017CL"", ""1017CL""))","c(""Geldautomaat"", ""Geld storten en opnemen"")",52.36567,4.897928,"Utrechtsestraat 13","n/a","1017CL"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1017003","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911255"", latitude = 52.366707, location = ""1017003"", longitude = 4.894818, openingHours = list(tu = list(c(""00:00-01:59"", ""07:00-23:59"")), mo = list(c(""00:00-01:59"", ""07:00-23:59"")), su = list(c(""00:00-01:59"", ""07:00-23:59"")), th = list(c(""00:00-01:59"", ""07:00-23:59"")), fr = list(c(""00:00-01:59"", ""07:00-23:59"")), we = list(c(""00:00-01:59"", ""07:00-23:59""
)), sa = list(c(""00:00-01:59"", ""07:00-23:59""))), storeType = ""n/a"", streetAddress = ""Reguliersbreestraat 27"", withdrawableDenominations = list(""EUR5""), zip = ""1017CL"")","Geldautomaat",52.366707,4.894818,"Reguliersbreestraat 27","n/a","1017CL"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1017006","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911449"", latitude = 52.362753, location = ""1017006"", longitude = 4.892263, openingHours = list(tu = list(""08:00-22:00""), mo = list(""08:00-22:00""), su = list(""08:00-22:00""), th = list(""08:00-22:00""), fr = list(""08:00-22:00""), we = list(""08:00-22:00""), sa = list(""08:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Vijzelstraat 113"", withdrawableDenominations = list(
    ""none""), zip = ""1017HJ"")","Geldautomaat",52.362753,4.892263,"Vijzelstraat 113","albertheijn","1017HJ"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1017007","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911450"", latitude = 52.359768, location = ""1017007"", longitude = 4.891746, openingHours = list(tu = list(""08:00-22:00""), mo = list(""08:00-22:00""), su = list(""08:00-22:00""), th = list(""08:00-22:00""), fr = list(""08:00-22:00""), we = list(""08:00-22:00""), sa = list(""08:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Weteringschans 165"", withdrawableDenominations = list(
    ""none""), zip = ""1017XD"")","Geldautomaat",52.359768,4.891746,"Weteringschans 165","albertheijn","1017XD"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1017008","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911451"", latitude = 52.361238, location = ""1017008"", longitude = 4.89992, openingHours = list(tu = list(""08:00-22:00""), mo = list(""08:00-22:00""), su = list(""08:00-22:00""), th = list(""08:00-22:00""), fr = list(""08:00-22:00""), we = list(""08:00-22:00""), sa = list(""08:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Frederiksplein 1"", withdrawableDenominations = list(
    ""none""), zip = ""1017XK"")","Geldautomaat",52.361238,4.89992,"Frederiksplein 1","albertheijn","1017XK"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1017009","list(deviceState = c(""Available"", ""Available""), audioGuidance = c(FALSE, FALSE), city = c(""Amsterdam"", ""Amsterdam""), depositStatus = c(FALSE, FALSE), functionality = c(""Geldautomaat"", ""Sealbag-automaat""), geldmaatPlus = c(FALSE, FALSE), id = c(""911452"", ""610019""), latitude = c(52.35962, 52.35962), location = c(""1017009"", ""1017009""), longitude = c(4.8981, 4.8981), openingHours = list(tu = list(""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", ""07:00-23:00""), 
    th = list(""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a""), streetAddress = c(""Weteringschans 275"", ""Weteringschans 275""), withdrawableDenominations = list(""EUR5"", ""none""), zip = c(""1017XJ"", ""1017XJ""))","c(""Geldautomaat"", ""Sealbag-automaat"")",52.35962,4.8981,"Weteringschans 275","n/a","1017XJ"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1017011","list(deviceState = c(""Available"", ""Available"", ""Available"", ""Available""), audioGuidance = c(TRUE, TRUE, TRUE, FALSE), city = c(""Amsterdam"", ""Amsterdam"", ""Amsterdam"", ""Amsterdam""), depositStatus = c(TRUE, TRUE, TRUE, FALSE), functionality = c(""Geld storten en opnemen"", ""Geld storten en opnemen"", ""Geld storten en opnemen"", ""Sealbag-automaat""), geldmaatPlus = c(FALSE, FALSE, FALSE, FALSE), id = c(""812816"", ""812814"", ""812815"", ""611088""), latitude = c(52.363665, 52.363665, 52.363665, 52.363665), location = c(""1017011"", 
""1017011"", ""1017011"", ""1017011""), longitude = c(4.883237, 4.883237, 4.883237, 4.883237), openingHours = list(tu = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), th = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00"", 
    ""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a"", ""n/a"", ""n/a""), streetAddress = c(""Kleine Gartmanplantsoen 2A"", ""Kleine Gartmanplantsoen 2A"", ""Kleine Gartmanplantsoen 2A"", ""Kleine Gartmanplantsoen 2A""), withdrawableDenominations = list(""none"", ""none"", ""none"", ""none""), zip = c(""1017RR"", ""1017RR"", ""1017RR"", ""1017RR""))","c(""Geld storten en opnemen"", ""Sealbag-automaat"")",52.363665,4.883237,"Kleine Gartmanplantsoen 2A","n/a","1017RR"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1017012","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""914750"", latitude = 52.367239, location = ""1017012"", longitude = 4.888948, openingHours = list(tu = list(""08:00-22:00""), mo = list(""08:00-22:00""), su = list(""08:00-22:00""), th = list(""08:00-22:00""), fr = list(""08:00-22:00""), we = list(""08:00-22:00""), sa = list(""08:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Koningsplein 6"", withdrawableDenominations = list(
    ""none""), zip = ""1017BB"")","Geldautomaat",52.367239,4.888948,"Koningsplein 6","albertheijn","1017BB"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1018002","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911009"", latitude = 52.36622, location = ""1018002"", longitude = 4.92496, openingHours = list(tu = list(""08:00-22:00""), mo = list(""08:00-22:00""), su = list(""08:00-22:00""), th = list(""08:00-22:00""), fr = list(""08:00-22:00""), we = list(""08:00-22:00""), sa = list(""08:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Sarphatistraat 670"", withdrawableDenominations = list(
    ""none""), zip = ""1018AV"")","Geldautomaat",52.36622,4.92496,"Sarphatistraat 670","albertheijn","1018AV"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1018003","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911010"", latitude = 52.362231, location = ""1018003"", longitude = 4.912061, openingHours = list(tu = list(""08:00-22:00""), mo = list(""08:00-22:00""), su = list(""08:00-22:00""), th = list(""08:00-22:00""), fr = list(""08:00-22:00""), we = list(""08:00-22:00""), sa = list(""08:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Sarphatistraat 141"", withdrawableDenominations = list(
    ""none""), zip = ""1018GD"")","Geldautomaat",52.362231,4.912061,"Sarphatistraat 141","albertheijn","1018GD"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1018004","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910138"", latitude = 52.369957, location = ""1018004"", longitude = 4.919825, openingHours = list(tu = list(""07:45-22:00""), mo = list(""07:45-22:00""), su = list(""08:00-22:00""), th = list(""07:45-22:00""), fr = list(""07:45-22:00""), we = list(""07:45-22:00""), sa = list(""07:45-22:00"")), storeType = ""albertheijn"", streetAddress = ""Kleine Wittenburgerstraat 14"", 
    withdrawableDenominations = list(""none""), zip = ""1018LV"")","Geldautomaat",52.369957,4.919825,"Kleine Wittenburgerstraat 14","albertheijn","1018LV"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1018005","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""811066"", latitude = 52.36098, location = ""1018005"", longitude = 4.90632, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Sarphatistraat 49"", withdrawableDenominations = list(
    ""none""), zip = ""1018EW"")","Geld storten en opnemen",52.36098,4.90632,"Sarphatistraat 49","n/a","1018EW"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1019001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""912160"", latitude = 52.374014, location = ""1019001"", longitude = 4.938647, openingHours = list(tu = list(""08:00-22:00""), mo = list(""08:00-22:00""), su = list(""08:00-22:00""), th = list(""08:00-22:00""), fr = list(""08:00-22:00""), we = list(""08:00-22:00""), sa = list(""08:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Oostelijke Handelskade 1065"", 
    withdrawableDenominations = list(""none""), zip = ""1019BW"")","Geldautomaat",52.374014,4.938647,"Oostelijke Handelskade 1065","albertheijn","1019BW"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1019004","list(deviceState = c(""Available"", ""Available""), audioGuidance = c(TRUE, TRUE), city = c(""Amsterdam"", ""Amsterdam""), depositStatus = c(TRUE, TRUE), functionality = c(""Geld storten en opnemen"", ""Geld storten en opnemen""), geldmaatPlus = c(FALSE, FALSE), id = c(""812389"", ""812821""), latitude = c(52.374334, 52.374334), location = c(""1019004"", ""1019004""), longitude = c(4.936027, 4.936027), openingHours = list(tu = list(""08:00-22:00"", ""08:00-22:00""), mo = list(""08:00-22:00"", ""08:00-22:00""), su = list(""08:00-22:00"", 
    ""08:00-22:00""), th = list(""08:00-22:00"", ""08:00-22:00""), fr = list(""08:00-22:00"", ""08:00-22:00""), we = list(""08:00-22:00"", ""08:00-22:00""), sa = list(""08:00-22:00"", ""08:00-22:00"")), storeType = c(""n/a"", ""n/a""), streetAddress = c(""Oostelijke Handelskade 1005A"", ""Oostelijke Handelskade 1005A""), withdrawableDenominations = list(""none"", ""none""), zip = c(""1019BW"", ""1019BW""))","Geld storten en opnemen",52.374334,4.936027,"Oostelijke Handelskade 1005A","n/a","1019BW"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1024001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910146"", latitude = 52.3928, location = ""1024001"", longitude = 4.95541, openingHours = list(tu = list(""07:00-22:00""), mo = list(""07:00-22:00""), su = list(""08:00-22:00""), th = list(""07:00-22:00""), fr = list(""07:00-22:00""), we = list(""07:00-22:00""), sa = list(""07:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Waterlandplein 255"", withdrawableDenominations = list(
    ""none""), zip = ""1024LT"")","Geldautomaat",52.3928,4.95541,"Waterlandplein 255","albertheijn","1024LT"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1024002","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910147"", latitude = 52.392379, location = ""1024002"", longitude = 4.954748, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Waterlandplein 260"", withdrawableDenominations = list(
    ""none""), zip = ""1024NB"")","Geldautomaat",52.392379,4.954748,"Waterlandplein 260","n/a","1024NB"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1024004","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""811469"", latitude = 52.392379, location = ""1024004"", longitude = 4.954748, openingHours = list(tu = list(""09:00-18:00""), mo = list(""09:00-18:00""), su = list(""00:00-00:00""), th = list(""09:00-18:00""), fr = list(""09:00-18:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:30"")), storeType = ""primera"", streetAddress = ""Waterlandplein 260"", 
    withdrawableDenominations = list(""none""), zip = ""1024NB"")","Geld storten en opnemen",52.392379,4.954748,"Waterlandplein 260","primera","1024NB"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1025002","list(deviceState = ""Unavailable"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""912151"", latitude = 52.397455, location = ""1025002"", longitude = 4.939774, openingHours = list(tu = list(""08:00-22:00""), mo = list(""08:00-22:00""), su = list(""08:00-22:00""), th = list(""08:00-22:00""), fr = list(""08:00-22:00""), we = list(""08:00-22:00""), sa = list(""08:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Buikslotermeerplein 310"", 
    withdrawableDenominations = list(""none""), zip = ""1025GB"")","Geldautomaat",52.397455,4.939774,"Buikslotermeerplein 310","albertheijn","1025GB"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1025005","list(deviceState = c(""Available"", ""Available""), audioGuidance = c(FALSE, FALSE), city = c(""Amsterdam"", ""Amsterdam""), depositStatus = c(FALSE, FALSE), functionality = c(""Sealbag-automaat"", ""Geldautomaat""), geldmaatPlus = c(FALSE, FALSE), id = c(""610938"", ""913574""), latitude = c(52.398755, 52.398755), location = c(""1025005"", ""1025005""), longitude = c(4.939026, 4.939026), openingHours = list(tu = list(""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", ""07:00-23:00""), 
    th = list(""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a""), streetAddress = c(""Buikslotermeerplein 219"", ""Buikslotermeerplein 219""), withdrawableDenominations = list(""none"", ""EUR5""), zip = c(""1025XB"", ""1025XB""))","c(""Geldautomaat"", ""Sealbag-automaat"")",52.398755,4.939026,"Buikslotermeerplein 219","n/a","1025XB"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1031003","list(deviceState = ""Unavailable"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910150"", latitude = 52.390409, location = ""1031003"", longitude = 4.915164, openingHours = list(tu = list(""08:00-22:00""), mo = list(""08:00-22:00""), su = list(""08:00-22:00""), th = list(""08:00-22:00""), fr = list(""08:00-22:00""), we = list(""08:00-22:00""), sa = list(""08:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Mosveld 129"", withdrawableDenominations = list(
    ""none""), zip = ""1031AD"")","Geldautomaat",52.390409,4.915164,"Mosveld 129","albertheijn","1031AD"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1031005","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910160"", latitude = 52.391536, location = ""1031005"", longitude = 4.910849, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Distelweg 4"", withdrawableDenominations = list(
    ""none""), zip = ""1031HE"")","Geldautomaat",52.391536,4.910849,"Distelweg 4","n/a","1031HE"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1031006","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""812538"", latitude = 52.391024, location = ""1031006"", longitude = 4.913904, openingHours = list(tu = list(""09:00-19:00""), mo = list(""09:00-19:00""), su = list(""12:00-19:00""), th = list(""09:00-19:00""), fr = list(""09:00-19:00""), we = list(""09:00-19:00""), sa = list(""08:30-19:00"")), storeType = ""primera"", streetAddress = ""Mosveld 103"", withdrawableDenominations = list(
    ""none""), zip = ""1031AD"")","Geld storten en opnemen",52.391024,4.913904,"Mosveld 103","primera","1031AD"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1033002","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""914209"", latitude = 52.4017929241508, location = ""1033002"", longitude = 4.89279090552255, openingHours = list(tu = list(""08:00-22:00""), mo = list(""08:00-22:00""), su = list(""08:00-22:00""), th = list(""08:00-22:00""), fr = list(""08:00-22:00""), we = list(""08:00-22:00""), sa = list(""08:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""MS van Riemsdijkweg 186"", 
    withdrawableDenominations = list(""none""), zip = ""1033RD"")","Geldautomaat",52.40179292415083,4.892790905522548,"MS van Riemsdijkweg 186","albertheijn","1033RD"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1034001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""913826"", latitude = 52.408859, location = ""1034001"", longitude = 4.915464, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Banne buikslootlaan 330"", withdrawableDenominations = list(
    ""none""), zip = ""1034DD"")","Geldautomaat",52.408859,4.915464,"Banne buikslootlaan 330","n/a","1034DD"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1034002","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""811049"", latitude = 52.408215, location = ""1034002"", longitude = 4.915531, openingHours = list(tu = list(""09:00-17:30""), mo = list(""09:00-17:30""), su = list(""00:00-00:00""), th = list(""09:00-17:30""), fr = list(""09:00-17:30""), we = list(""09:00-17:30""), sa = list(""09:30-17:00"")), storeType = ""primera"", streetAddress = ""Bezaanjachtplein 271"", 
    withdrawableDenominations = list(""none""), zip = ""1034CR"")","Geld storten en opnemen",52.408215,4.915531,"Bezaanjachtplein 271","primera","1034CR"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1035002","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911978"", latitude = 52.41772, location = ""1035002"", longitude = 4.89329, openingHours = list(tu = list(""08:00-22:00""), mo = list(""08:00-22:00""), su = list(""08:00-22:00""), th = list(""08:00-22:00""), fr = list(""08:00-22:00""), we = list(""08:00-22:00""), sa = list(""08:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Molenwijk 25"", withdrawableDenominations = list(
    ""none""), zip = ""1035EG"")","Geldautomaat",52.41772,4.89329,"Molenwijk 25","albertheijn","1035EG"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1035003","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""811274"", latitude = 52.41753, location = ""1035003"", longitude = 4.89312, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Molenwijk 42"", withdrawableDenominations = list(
    ""none""), zip = ""1035EH"")","Geld storten en opnemen",52.41753,4.89312,"Molenwijk 42","n/a","1035EH"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1035004","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Amsterdam"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""913080"", latitude = 52.416866, location = ""1035004"", longitude = 4.892953, openingHours = list(tu = list(""09:00-18:00""), mo = list(""09:00-18:00""), su = list(""12:00-17:00""), th = list(""09:00-18:00""), fr = list(""09:00-18:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""primera"", streetAddress = ""Molenwijk 34"", withdrawableDenominations = list(
    ""none""), zip = ""1035EG"")","Geldautomaat",52.416866,4.892953,"Molenwijk 34","primera","1035EG"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1035005","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""812593"", latitude = 52.416866, location = ""1035005"", longitude = 4.892953, openingHours = list(tu = list(""09:00-18:00""), mo = list(""09:00-18:00""), su = list(""00:00-00:00""), th = list(""09:00-18:00""), fr = list(""09:00-18:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""primera"", streetAddress = ""Molenwijk 34"", withdrawableDenominations = list(
    ""none""), zip = ""1035EG"")","Geld storten en opnemen",52.416866,4.892953,"Molenwijk 34","primera","1035EG"
"Geldmaat_Locatie_IDs_V2","Amsterdam","1051006","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Amsterdam"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""812429"", latitude = 52.383442, location = ""1051006"", longitude = 4.876273, openingHours = list(tu = list(""08:00-18:00""), mo = list(""08:00-18:00""), su = list(""00:00-00:00""), th = list(""08:00-18:00""), fr = list(""08:00-18:00""), we = list(""08:00-18:00""), sa = list(""08:00-18:00"")), storeType = ""primera"", streetAddress = ""Van Limburg Stirumstraat 46"", 
    withdrawableDenominations = list(""none""), zip = ""1051BC"")","Geld storten en opnemen",52.383442,4.876273,"Van Limburg Stirumstraat 46","primera","1051BC"
